위도,경도,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연도,관리기관전화번호,관리부서,기준일자
35.83545833,128.5320472,대구광역시 달서구청,대구광역시 달서구 구마로14남길 6,대구광역시 달서구 본동 706,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.83977778,128.5467778,대구광역시 달서구청,대구광역시 달서구 대명천로 118,대구광역시 달서구 본리동 166-1,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.84981944,128.5442222,대구광역시 달서구청,대구광역시 달서구 감삼길 115,대구광역시 달서구 감삼동 131-7,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8464705,128.5325895,대구광역시 달서구청,대구광역시 달서구 와룡로31길 37,대구광역시 달서구 장기동 511,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.86086389,128.5306028,대구광역시 달서구청,대구광역시 달서구 용산로 260,대구광역시 달서구 용산동 913,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85719167,128.518025,대구광역시 달서구청,대구광역시 달서구 선원남로 173,대구광역시 달서구 용산동 419-4,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85246944,128.5178806,대구광역시 달서구청,대구광역시 달서구 새동네로 27,대구광역시 달서구 용산동 412-4,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85101389,128.5137028,대구광역시 달서구청,대구광역시 달서구 달구벌대로 1337,대구광역시 달서구 이곡동 734-12,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.84861389,128.4780833,대구광역시 달서구청,대구광역시 달서구 호산동 357-11,대구광역시 달서구 호산동 357-11,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.853075,128.4954167,대구광역시 달서구청,대구광역시 달서구 서당로 15,대구광역시 달서구 신당동 1840-1,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8291094,128.521751,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 월성동 960-1,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.82898611,128.5221694,대구광역시 달서구청,대구광역시 달서구 월성로 132,대구광역시 달서구 월성동 1835,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.81106944,128.5293694,대구광역시 달서구청,대구광역시 달서구 상화북로 25-42,대구광역시 달서구 진천동 265-8,생활안전,1,200,고정,30,2023,053-667-3900,디지털정보과,2025-05-27
35.81201667,128.5111833,대구광역시 달서구청,대구광역시 달서구 유천동 542-14,대구광역시 달서구 유천동 542-14,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.81774167,128.546125,대구광역시 달서구청,대구광역시 달서구 상인로26길 34,대구광역시 달서구 상인1동 1531-2,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.81093056,128.5515139,대구광역시 달서구청,대구광역시 달서구 상인로 24,대구광역시 달서구 상인3동 1562,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8041,128.535625,대구광역시 달서구청,대구광역시 달서구 도원남로 60,대구광역시 달서구 도원동 1458,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.80786111,128.5316694,대구광역시 달서구청,대구광역시 달서구 한실로 43,대구광역시 달서구 도원동 1428-3,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8557066,128.5713771,대구광역시 달서구청,대구광역시 달서구 성당로51길 50,대구광역시 달서구 두류동 804,어린이보호,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85563889,128.5674222,대구광역시 달서구청,대구광역시 달서구 파도고개로 143,"대구광역시 달서구 두류1,2동 828-12",생활안전,1,200,회전,30,2020,053-667-3900,디지털정보과,2025-05-27
35.855475,128.5688556,대구광역시 달서구청,대구광역시 달서구 파도고개로14길 7,"대구광역시 달서구 두류1,2동 1272-17",생활안전,1,200,회전,30,2017,053-667-3900,디지털정보과,2025-05-27
35.8546377,128.4787422,대구광역시 달서구청,대구광역시 달서구 달구벌대로205길 35,대구광역시 달서구 호산동 112,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8546377,128.4787422,대구광역시 달서구청,대구광역시 달서구 달구벌대로205길 35,대구광역시 달서구 호산동 112,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85587222,128.4787167,대구광역시 달서구청,대구광역시 달서구 달구벌대로203길 59,대구광역시 달서구 호산동 146,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85587222,128.4787167,대구광역시 달서구청,대구광역시 달서구 달구벌대로203길 59,대구광역시 달서구 호산동 146,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85587222,128.4787167,대구광역시 달서구청,대구광역시 달서구 달구벌대로203길 59,대구광역시 달서구 호산동 146,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.854225,128.4780056,대구광역시 달서구청,대구광역시 달서구 달구벌대로203길 22,대구광역시 달서구 호산동 108-1,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.854225,128.4780056,대구광역시 달서구청,대구광역시 달서구 달구벌대로203길 22,대구광역시 달서구 호산동 108-1,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85518333,128.4784611,대구광역시 달서구청,대구광역시 달서구 달구벌대로203길 42,대구광역시 달서구 호산동 120,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85518333,128.4784611,대구광역시 달서구청,대구광역시 달서구 달구벌대로203길 42,대구광역시 달서구 호산동 120,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.85635556,128.4791611,대구광역시 달서구청,대구광역시 달서구 달구벌대로203길 81,대구광역시 달서구 호산동 133-7,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.80771667,128.544725,대구광역시 달서구청,대구광역시 달서구 미리샘길 80,대구광역시 달서구 도원동 1446-10,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.80771667,128.544725,대구광역시 달서구청,대구광역시 달서구 미리샘길 80,대구광역시 달서구 도원동 1446-10,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.80771667,128.544725,대구광역시 달서구청,대구광역시 달서구 미리샘길 80,대구광역시 달서구 도원동 1446-10,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.80699722,128.5432028,대구광역시 달서구청,대구광역시 달서구 미리샘길 7,대구광역시 달서구 도원동 1446,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.80699722,128.5432028,대구광역시 달서구청,대구광역시 달서구 미리샘길 7,대구광역시 달서구 도원동 1446,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.80699722,128.5432028,대구광역시 달서구청,대구광역시 달서구 미리샘길 7,대구광역시 달서구 도원동 1446,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.80635278,128.5432917,대구광역시 달서구청,대구광역시 달서구 미리샘길 22,대구광역시 달서구 도원동 1444-4,어린이보호,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.80705833,128.5441583,대구광역시 달서구청,대구광역시 달서구 미리샘길 17-13,대구광역시 달서구 도원동 1447-9,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.80705833,128.5441583,대구광역시 달서구청,대구광역시 달서구 미리샘길 17-13,대구광역시 달서구 도원동 1447-9,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8070103,128.5452353,대구광역시 달서구청,대구광역시 달서구 미리샘길 55,대구광역시 달서구 도원동 1450-10,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.8070103,128.5452353,대구광역시 달서구청,대구광역시 달서구 미리샘길 55,대구광역시 달서구 도원동 1450-10,생활안전,1,200,고정,30,2020,053-667-3900,디지털정보과,2025-05-27
35.81098611,128.5297472,대구광역시 달서구청,대구광역시 달서구 상화북로 29,대구광역시 달서구 진천동 272-2,생활안전,1,200,고정,30,2022,053-667-3900,디지털정보과,2025-05-27
35.80464722,128.535425,대구광역시 달서구청,대구광역시 달서구 도원로 48-1,대구광역시 달서구 도원동 1463-1,어린이보호,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.83444167,128.544725,대구광역시 달서구청,대구광역시 달서구 송현로 192,대구광역시 달서구 본동 275-1,어린이보호,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.83661111,128.5393583,대구광역시 달서구청,대구광역시 달서구 와룡로10길 4,대구광역시 달서구 본동 780-1,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.83661111,128.5393583,대구광역시 달서구청,대구광역시 달서구 와룡로10길 4,대구광역시 달서구 본동 780-1,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.81696944,128.5181722,대구광역시 달서구청,대구광역시 달서구 조암남로 147,대구광역시 달서구 대천동 463,어린이보호,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.84519167,128.5502889,대구광역시 달서구청,대구광역시 달서구 당산동길 101,대구광역시 달서구 성당동 675-35,어린이보호,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.81706111,128.5264917,대구광역시 달서구청,대구광역시 달서구 진천로18길 80-24,대구광역시 달서구 진천동 559-12,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.81706111,128.5264917,대구광역시 달서구청,대구광역시 달서구 진천로18길 80-24,대구광역시 달서구 진천동 559-12,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.798982,128.5288753,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 대곡동 778-6,도시공원,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.81953889,128.5390917,대구광역시 달서구청,대구광역시 달서구 월배로 235 ,대구광역시 달서구 상인1동 745,어린이보호,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.85274167,128.4743944,대구광역시 달서구청,대구광역시 달서구 파호동 83-4,대구광역시 달서구 파호동 83-4,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.85274167,128.4743944,대구광역시 달서구청,대구광역시 달서구 파호동 83-4,대구광역시 달서구 파호동 83-4,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.80648611,128.5521139,대구광역시 달서구청,대구광역시 달서구 월곡로20길 41,대구광역시 달서구 상인동 1590-11,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.85407222,128.5430278,대구광역시 달서구청,대구광역시 달서구 당산로41서길 9-19,대구광역시 달서구 감삼동 49-3,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8507882,128.5243441,대구광역시 달서구청,대구광역시 달서구 달구벌대로291길 47-13,대구광역시 달서구 장기동 29,어린이보호,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.84241667,128.541525,대구광역시 달서구청,대구광역시 달서구 장기로 173,대구광역시 달서구 본리동 76-3,어린이보호,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.84309167,128.5158917,대구광역시 달서구청,대구광역시 달서구 성서동로 246,대구광역시 달서구 장기동 320-1,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.84309167,128.5158917,대구광역시 달서구청,대구광역시 달서구 성서동로 246,대구광역시 달서구 장기동 320-1,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.84887778,128.5147694,대구광역시 달서구청,대구광역시 달서구 성서동로61길 6-21,대구광역시 달서구 장기동 180-19,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8536,128.5497667,대구광역시 달서구청,대구광역시 달서구 당산로38길 23,대구광역시 달서구 두류동 495-39,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8536,128.5497667,대구광역시 달서구청,대구광역시 달서구 당산로38길 23,대구광역시 달서구 두류동 495-39,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.84519722,128.5453556,대구광역시 달서구청,대구광역시 달서구 당산동길 15,대구광역시 달서구 성당동 707-1,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.84519722,128.5453556,대구광역시 달서구청,대구광역시 달서구 당산동길 15,대구광역시 달서구 성당동 707-1,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.83397222,128.5412583,대구광역시 달서구청,대구광역시 달서구 학산로 140,대구광역시 달서구 본동 804-2,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.83397222,128.5412583,대구광역시 달서구청,대구광역시 달서구 학산로 140,대구광역시 달서구 본동 804-2,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.80651667,128.5115278,대구광역시 달서구청,대구광역시 달서구 비슬로540길 47,대구광역시 달서구 대곡동 20-6,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.85596389,128.4981944,대구광역시 달서구청,대구광역시 달서구 성서서로69길 27,대구광역시 달서구 신당동 1786-6,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.85596389,128.4981944,대구광역시 달서구청,대구광역시 달서구 성서서로69길 27,대구광역시 달서구 신당동 1786-6,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8559,128.5220028,대구광역시 달서구청,대구광역시 달서구 성지로14안길 12,대구광역시 달서구 용산동 455-6,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.854425,128.5456444,대구광역시 달서구청,대구광역시 달서구 달구벌대로329길 13,대구광역시 달서구 감삼동 63-5,생활안전,1,200,회전,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8543365,128.5463655,대구광역시 달서구청,대구광역시 달서구 달구벌대로329길 13,대구광역시 달서구 감삼동 63-5,생활안전,1,200,회전,30,2021,053-667-3900,디지털정보과,2025-05-27
35.84081944,128.5430917,대구광역시 달서구청,대구광역시 달서구 당산로 37-14,대구광역시 달서구 본리동 110-4,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.83382,128.54341,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 본동 산32-4,생활안전,1,200,회전,30,2021,053-667-3900,디지털정보과,2025-05-27
35.83382,128.54341,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 본동 산32-4,생활안전,1,200,회전,30,2021,053-667-3900,디지털정보과,2025-05-27
35.847462,128.5197928,대구광역시 달서구청,대구광역시 달서구 문화회관3안길 46,대구광역시 달서구 장기동 248,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8472965,128.5223132,대구광역시 달서구청,대구광역시 달서구 문화회관3길 11,대구광역시 달서구 장기동 270-5,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8472965,128.5223132,대구광역시 달서구청,대구광역시 달서구 문화회관3길 11,대구광역시 달서구 장기동 270-5,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8472965,128.5223132,대구광역시 달서구청,대구광역시 달서구 문화회관3길 11,대구광역시 달서구 장기동 270-5,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8094152,128.5489994,대구광역시 달서구청,대구광역시 달서구 월곡로26길 15-15,대구광역시 달서구 상인3동 1204-4,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8094152,128.5489994,대구광역시 달서구청,대구광역시 달서구 월곡로26길 15-15,대구광역시 달서구 상인3동 1204-4,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8217574,128.54978,대구광역시 달서구청,대구광역시 달서구 송현로4길 10,대구광역시 달서구 송현1동 1950,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8217574,128.54978,대구광역시 달서구청,대구광역시 달서구 송현로4길 10,대구광역시 달서구 송현1동 1950,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8217574,128.54978,대구광역시 달서구청,대구광역시 달서구 송현로4길 10,대구광역시 달서구 송현1동 1950,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8217574,128.54978,대구광역시 달서구청,대구광역시 달서구 송현로4길 10,대구광역시 달서구 송현1동 1950,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8480116,128.5285944,대구광역시 달서구청,대구광역시 달서구 한들로 17,대구광역시 달서구 장기동 811-4,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8480116,128.5285944,대구광역시 달서구청,대구광역시 달서구 한들로 17,대구광역시 달서구 장기동 811-4,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8557371,128.5436585,대구광역시 달서구청,대구광역시 달서구 당산로45길 71,대구광역시 달서구 감삼동 36-24,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8557371,128.5436585,대구광역시 달서구청,대구광역시 달서구 당산로45길 71,대구광역시 달서구 감삼동 36-24,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8557371,128.5436585,대구광역시 달서구청,대구광역시 달서구 당산로45길 71,대구광역시 달서구 감삼동 36-24,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8557371,128.5436585,대구광역시 달서구청,대구광역시 달서구 당산로45길 71,대구광역시 달서구 감삼동 36-24,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8581605,128.5738409,대구광역시 달서구청,대구광역시 달서구 두류남길 11,"대구광역시 달서구 두류1,2동 804-211",생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8581605,128.5738409,대구광역시 달서구청,대구광역시 달서구 두류남길 11,"대구광역시 달서구 두류1,2동 804-211",생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8619196,128.5065559,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 이곡2동 산42,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8619196,128.5065559,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 이곡2동 산42,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8620662,128.5248691,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 용산2동 16-3,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8620662,128.5248691,대구광역시 달서구청,대구광역시 달서구 ,대구광역시 달서구 용산2동 16-3,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8567372,128.5089109,대구광역시 달서구청,대구광역시 달서구 이곡공원로1안길 20,대구광역시 달서구 이곡1동 417-1,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8567372,128.5089109,대구광역시 달서구청,대구광역시 달서구 이곡공원로1안길 20,대구광역시 달서구 이곡1동 417-1,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8317374,128.4956471,대구광역시 달서구청,대구광역시 달서구 성서공단로22길 25,대구광역시 달서구 월암동 1-18,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8317374,128.4956471,대구광역시 달서구청,대구광역시 달서구 성서공단로22길 25,대구광역시 달서구 월암동 1-18,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8244051,128.5207738,대구광역시 달서구청,대구광역시 달서구 조암로14안길 16,대구광역시 달서구 월암동 740,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8244051,128.5207738,대구광역시 달서구청,대구광역시 달서구 조암로14안길 16,대구광역시 달서구 월암동 740,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8244051,128.5207738,대구광역시 달서구청,대구광역시 달서구 조암로14안길 16,대구광역시 달서구 월암동 740,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8270339,128.5447697,대구광역시 달서구청,대구광역시 달서구 월배로67길 46-18,대구광역시 달서구 송현2동 1910-9,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8270339,128.5447697,대구광역시 달서구청,대구광역시 달서구 월배로67길 46-18,대구광역시 달서구 송현2동 1910-9,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8270339,128.5447697,대구광역시 달서구청,대구광역시 달서구 월배로67길 46-18,대구광역시 달서구 송현2동 1910-9,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8567124,128.5366062,대구광역시 달서구청,대구광역시 달서구 와룡로53길 8,대구광역시 달서구 죽전동 366-17,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8567124,128.5366062,대구광역시 달서구청,대구광역시 달서구 와룡로53길 8,대구광역시 달서구 죽전동 366-17,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8567124,128.5366062,대구광역시 달서구청,대구광역시 달서구 와룡로53길 8,대구광역시 달서구 죽전동 366-17,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8567124,128.5366062,대구광역시 달서구청,대구광역시 달서구 와룡로53길 8,대구광역시 달서구 죽전동 366-17,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8548387,128.557981,대구광역시 달서구청,대구광역시 달서구 야외음악당로 215-10,대구광역시 달서구 두류3동 476-5,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8548387,128.557981,대구광역시 달서구청,대구광역시 달서구 야외음악당로 215-10,대구광역시 달서구 두류3동 476-5,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.857945,128.5720338,대구광역시 달서구청,대구광역시 달서구 두류남7길 28-21,"대구광역시 달서구 두류1,2동 804-41",생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.857945,128.5720338,대구광역시 달서구청,대구광역시 달서구 두류남7길 28-21,"대구광역시 달서구 두류1,2동 804-41",생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8553021,128.5732331,대구광역시 달서구청,대구광역시 달서구 성당로51길 12,"대구광역시 달서구 두류1,2동 777-63",생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8553021,128.5732331,대구광역시 달서구청,대구광역시 달서구 성당로51길 12,"대구광역시 달서구 두류1,2동 777-63",생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8553021,128.5732331,대구광역시 달서구청,대구광역시 달서구 성당로51길 12,"대구광역시 달서구 두류1,2동 777-63",생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8553021,128.5732331,대구광역시 달서구청,대구광역시 달서구 성당로51길 12,"대구광역시 달서구 두류1,2동 777-63",생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.83023333,128.5459806,대구광역시 달서구청,대구광역시 달서구 송현로 30길 25,대구광역시 달서구 송현2동 580-2,생활안전,1,800,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.83023333,128.5459806,대구광역시 달서구청,대구광역시 달서구 송현로 30길 25,대구광역시 달서구 송현2동 580-2,생활안전,1,800,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8517338,128.5686307,대구광역시 달서구청,대구광역시 달서구 성당로35길 62,대구광역시 달서구 성당동 84-30,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8517338,128.5686307,대구광역시 달서구청,대구광역시 달서구 성당로35길 62,대구광역시 달서구 성당동 84-30,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8517338,128.5686307,대구광역시 달서구청,대구광역시 달서구 성당로35길 62,대구광역시 달서구 성당동 84-30,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8444315,128.5529952,대구광역시 달서구청,대구광역시 달서구 장기로12길 50,대구광역시 달서구 성당동 549-11,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.809902,128.522068,대구광역시 달서구청,대구광역시 달서구 진천동 470-38,대구광역시 달서구 진천동 470-38,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8444315,128.5529952,대구광역시 달서구청,대구광역시 달서구 장기로12길 50,대구광역시 달서구 성당동 549-11,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8439299,128.5542324,대구광역시 달서구청,대구광역시 달서구 장기로12길 18-8,대구광역시 달서구 성당동 539-4,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8439299,128.5542324,대구광역시 달서구청,대구광역시 달서구 장기로12길 18-8,대구광역시 달서구 성당동 539-4,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8439299,128.5542324,대구광역시 달서구청,대구광역시 달서구 장기로12길 18-8,대구광역시 달서구 성당동 539-4,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8425747,128.5535863,대구광역시 달서구청,대구광역시 달서구 장기로13길 14,대구광역시 달서구 성당동 487-20,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8425747,128.5535863,대구광역시 달서구청,대구광역시 달서구 장기로13길 14,대구광역시 달서구 성당동 487-20,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8425747,128.5535863,대구광역시 달서구청,대구광역시 달서구 장기로13길 14,대구광역시 달서구 성당동 487-20,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8406304,128.5566621,대구광역시 달서구청,대구광역시 달서구 야외음악당로8길 69-9,대구광역시 달서구 성당동 200-3,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8406304,128.5566621,대구광역시 달서구청,대구광역시 달서구 야외음악당로8길 69-9,대구광역시 달서구 성당동 200-3,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8592861,128.5659481,대구광역시 달서구청,대구광역시 달서구 파도고개로28길 17,대구광역시 달서구 두류동 87-8,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8592861,128.5659481,대구광역시 달서구청,대구광역시 달서구 파도고개로28길 17,대구광역시 달서구 두류동 87-8,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8592861,128.5659481,대구광역시 달서구청,대구광역시 달서구 파도고개로28길 17,대구광역시 달서구 두류동 87-8,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8574044,128.5674197,대구광역시 달서구청,대구광역시 달서구 두류6길 38,대구광역시 달서구 두류동 1243-1,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
35.8574044,128.5674197,대구광역시 달서구청,대구광역시 달서구 두류6길 38,대구광역시 달서구 두류동 1243-1,생활안전,1,200,고정,30,2021,053-667-3900,디지털정보과,2025-05-27
